transaction_id,account_id,customer_id,date_id,transaction_type,channel,amount,running_balance,merchant_category,status,reference_number
12009,2206,1143,20230825,Debit,UPI,2608769.57,3276087.67,Cash,Completed,TXN0012009
12010,2437,1311,20240809,Credit,UPI,85343.39,2390878.48,Cash,Completed,TXN0012010
12011,2321,1224,20230304,Debit,Mobile,274028.15,2469457.36,Dividend,Failed,TXN0012011
12012,2358,1251,20240107,Fee,Net Banking,444015.71,693375.87,Shopping,Completed,TXN0012012
12013,2758,1544,20230524,Debit,ATM,75189.96,2631820.15,Investment,Completed,TXN0012013
12014,2177,1125,20240129,Debit,ATM,82932.76,778547.77,Investment,Completed,TXN0012014
12015,2171,1120,20240914,Debit,UPI,419084.65,4565391.22,EMI,Completed,TXN0012015
12016,2594,1424,20240320,Debit,ATM,15160.52,3907980.3,Insurance,Completed,TXN0012016
12017,2815,1586,20241105,Debit,Mobile,322828.39,4498596.6,Utilities,Failed,TXN0012017
12018,2907,1651,20240410,Transfer,ATM,38363.16,3012912.29,Dividend,Completed,TXN0012018
12019,2860,1620,20230619,Transfer,Mobile,18908.4,3074888.8,Travel,Completed,TXN0012019
12020,2434,1309,20230912,Credit,Net Banking,76791.02,3648500.44,Investment,Completed,TXN0012020
12021,3227,1894,20230318,Debit,ATM,22468.25,2131002.33,Salary,Completed,TXN0012021
12022,2741,1533,20231125,Credit,Net Banking,8974.7,1670384.47,Medical,Completed,TXN0012022
12023,2958,1692,20241017,Transfer,ATM,3921993.85,2653702.59,EMI,Completed,TXN0012023
12024,2508,1365,20241205,Debit,Mobile,478174.26,4768626.68,Dividend,Completed,TXN0012024
12025,2592,1423,20240211,Debit,Branch,123854.78,952118.77,Maintenance,Completed,TXN0012025
12026,2764,1549,20230629,Credit,Mobile,3323680.33,2947596.74,Dividend,Completed,TXN0012026
12027,2332,1233,20240807,Debit,Mobile,488838.02,4263721.9,Vendor Pay,Completed,TXN0012027
12028,2097,1070,20230918,Credit,Mobile,68377.87,368378.75,Dividend,Completed,TXN0012028
12029,2562,1401,20230113,Debit,UPI,42856.8,4806542.4,Investment,Failed,TXN0012029
12030,2663,1475,20230417,Debit,Mobile,94833.43,1459026.56,Food,Completed,TXN0012030
12031,2306,1213,20230115,Credit,Mobile,40093.31,1246974.32,Medical,Failed,TXN0012031
12032,2992,1717,20240814,Fee,Mobile,99425.52,2793538.73,Maintenance,Completed,TXN0012032
12033,3181,1859,20230424,Debit,Net Banking,1381756.22,2608990.47,Cash,Completed,TXN0012033
12034,2909,1652,20230824,Credit,Mobile,385998.41,1453749.51,Vendor Pay,Completed,TXN0012034
12035,2005,1003,20230517,Debit,UPI,45194.32,113506.5,B2B Payment,Completed,TXN0012035
12036,2672,1482,20241120,Debit,ATM,49260.64,3491237.17,Travel,Failed,TXN0012036
12037,2898,1645,20231201,Debit,UPI,3683707.74,1636861.96,Vendor Pay,Completed,TXN0012037
12038,3006,1727,20230119,Fee,Branch,3719.93,575002.43,B2B Payment,Completed,TXN0012038
12039,3083,1788,20241228,Debit,Net Banking,4397855.97,1040748.17,Salary,Completed,TXN0012039
12040,2599,1429,20240407,Debit,ATM,32562.76,768550.14,Insurance,Completed,TXN0012040
12041,2004,1003,20241116,Debit,ATM,87776.95,3199084.99,Cash,Reversed,TXN0012041
12042,2474,1339,20240811,Debit,Net Banking,1546664.13,708587.53,Maintenance,Completed,TXN0012042
12043,2861,1621,20240301,Credit,ATM,291737.35,4201328.85,Travel,Completed,TXN0012043
12044,2554,1395,20241123,Debit,ATM,21030.96,8173.48,Vendor Pay,Completed,TXN0012044
12045,2367,1259,20230120,Debit,Net Banking,39400.89,2901844.01,Salary,Completed,TXN0012045
12046,2782,1560,20231025,Credit,Mobile,55455.74,500162.04,Medical,Completed,TXN0012046
12047,2700,1502,20231103,Debit,Net Banking,83098.49,850612.03,Salary,Completed,TXN0012047
12048,2426,1303,20230502,Debit,Mobile,81902.58,3271330.53,Travel,Completed,TXN0012048
12049,2818,1587,20230412,Credit,ATM,698628.31,4182449.85,Medical,Completed,TXN0012049
12050,2237,1164,20241214,Debit,UPI,1874124.4,1622561.65,Food,Completed,TXN0012050
12051,2654,1467,20241013,Debit,Mobile,462192.26,3701109.84,Medical,Completed,TXN0012051
12052,2441,1314,20240219,Debit,Mobile,74742.13,3382134.54,EMI,Completed,TXN0012052
12053,3086,1791,20230331,Debit,Mobile,77741.2,4085539.68,Vendor Pay,Completed,TXN0012053
12054,2621,1446,20240419,Debit,UPI,285038.38,886664.28,Salary,Completed,TXN0012054
12055,2638,1456,20240628,Credit,ATM,2477.27,4542471.27,Vendor Pay,Completed,TXN0012055
12056,2762,1547,20241224,Credit,Net Banking,12214.42,2718299.39,Shopping,Completed,TXN0012056
12057,3193,1870,20230515,Debit,ATM,37113.63,3512888.39,Medical,Completed,TXN0012057
12058,2940,1677,20240902,Transfer,Branch,176472.79,3967464.71,EMI,Completed,TXN0012058
12059,2461,1329,20240522,Credit,Branch,11143.99,942646.19,Dividend,Reversed,TXN0012059
12060,3122,1817,20230119,Credit,Mobile,244513.23,4857857.8,Dividend,Completed,TXN0012060
12061,2465,1333,20230331,Fee,Branch,55174.48,4894551.04,Food,Completed,TXN0012061
12062,2759,1544,20230209,Credit,Branch,87880.36,3296828.48,Utilities,Completed,TXN0012062
12063,3092,1796,20230726,Debit,UPI,1210469.75,1880429.07,Salary,Failed,TXN0012063
12064,2289,1201,20240414,Debit,Branch,13425.52,2538428.93,EMI,Failed,TXN0012064
12065,2837,1601,20230108,Credit,Net Banking,597488.38,4512616.78,Medical,Completed,TXN0012065
12066,2360,1253,20240814,Transfer,UPI,13101.26,526557.6,Vendor Pay,Completed,TXN0012066
12067,2069,1050,20230805,Credit,Net Banking,74942.74,4409758.93,Insurance,Completed,TXN0012067
12068,3165,1849,20240609,Debit,UPI,86147.64,2560996.91,Maintenance,Completed,TXN0012068
12069,2782,1560,20230829,Fee,Net Banking,39894.61,1214320.93,Medical,Failed,TXN0012069
12070,2812,1583,20241022,Debit,ATM,49895.93,1423551.19,EMI,Reversed,TXN0012070
12071,3194,1871,20231011,Debit,Mobile,87020.06,1549224.6,Shopping,Completed,TXN0012071
12072,2062,1045,20240217,Credit,ATM,74509.83,678053.17,Insurance,Completed,TXN0012072
12073,2491,1352,20241031,Debit,Net Banking,83119.29,4967578.64,Shopping,Completed,TXN0012073
12074,2047,1032,20230913,Debit,UPI,21325.15,3056508.29,Vendor Pay,Failed,TXN0012074
12075,2910,1653,20240418,Credit,UPI,483740.7,1820007.46,Food,Completed,TXN0012075
12076,2722,1520,20241119,Credit,Net Banking,66766.32,3987043.68,Shopping,Completed,TXN0012076
12077,2750,1539,20230812,Fee,Branch,254626.74,4776270.39,Cash,Completed,TXN0012077
12078,2633,1454,20241204,Credit,Net Banking,95751.5,470503.24,Insurance,Completed,TXN0012078
12079,2284,1198,20241104,Debit,Branch,1009262.59,2673472.81,Investment,Completed,TXN0012079
12080,2221,1153,20230722,Credit,UPI,32493.91,69256.55,Cash,Completed,TXN0012080
12081,2839,1602,20230514,Fee,Mobile,347416.6,217047.0,Utilities,Completed,TXN0012081
12082,3078,1784,20241130,Credit,Mobile,431356.5,2293545.17,Vendor Pay,Completed,TXN0012082
12083,3008,1728,20230502,Debit,Net Banking,863788.34,2971583.41,Salary,Completed,TXN0012083
12084,2188,1132,20231002,Credit,Branch,29555.91,3961261.0,Vendor Pay,Failed,TXN0012084
12085,2836,1600,20241228,Debit,Mobile,34795.31,2257971.39,Salary,Failed,TXN0012085
12086,2221,1153,20230211,Debit,Net Banking,25521.91,973613.31,B2B Payment,Completed,TXN0012086
12087,3115,1812,20240731,Debit,Net Banking,403613.8,556674.21,Utilities,Completed,TXN0012087
12088,2805,1578,20241109,Credit,ATM,48022.1,3662362.83,Travel,Completed,TXN0012088
12089,2599,1429,20230131,Debit,Net Banking,10785.11,769953.08,Food,Completed,TXN0012089
12090,2774,1555,20241102,Credit,Branch,761121.6,1480902.03,Investment,Completed,TXN0012090
12091,2502,1362,20241118,Debit,Mobile,198069.62,1619886.32,Vendor Pay,Completed,TXN0012091
12092,2073,1053,20240222,Debit,Mobile,43156.04,2499112.25,Dividend,Completed,TXN0012092
12093,2861,1621,20230810,Debit,ATM,1001909.32,4289270.69,Cash,Completed,TXN0012093
12094,2855,1616,20230927,Credit,Net Banking,36975.51,2598223.4,Medical,Completed,TXN0012094
12095,2358,1251,20240802,Debit,ATM,4745396.81,2121020.23,EMI,Completed,TXN0012095
12096,2974,1703,20230603,Debit,Net Banking,1935171.24,1686456.34,Salary,Completed,TXN0012096
12097,2656,1469,20240318,Credit,Net Banking,2863.82,3606789.27,Vendor Pay,Completed,TXN0012097
12098,2254,1177,20230227,Debit,ATM,25658.71,3058395.42,Dividend,Completed,TXN0012098
12099,2679,1488,20230428,Debit,Branch,284591.85,968993.32,Cash,Completed,TXN0012099
12100,3151,1838,20240825,Credit,Branch,375503.65,788598.95,Investment,Completed,TXN0012100
12101,2867,1625,20230426,Debit,Mobile,22820.97,2402439.32,Utilities,Completed,TXN0012101
12102,2598,1428,20230226,Transfer,ATM,88503.83,2555028.36,Insurance,Completed,TXN0012102
12103,3056,1767,20230706,Credit,Branch,31897.87,3102592.2,Vendor Pay,Completed,TXN0012103
12104,2774,1555,20230620,Transfer,ATM,171172.04,968384.89,Utilities,Completed,TXN0012104
12105,2738,1531,20230323,Fee,ATM,222266.45,2885030.41,Salary,Failed,TXN0012105
12106,2375,1265,20241221,Debit,UPI,298203.13,687633.69,B2B Payment,Completed,TXN0012106
12107,2021,1014,20241210,Credit,Net Banking,445335.93,4754088.47,Dividend,Completed,TXN0012107
12108,2895,1643,20231217,Debit,Net Banking,124409.08,2751011.4,Medical,Completed,TXN0012108
12109,2706,1507,20230115,Debit,UPI,150840.61,1591083.91,Dividend,Completed,TXN0012109
12110,3219,1889,20240320,Debit,UPI,51637.94,3033711.76,Utilities,Completed,TXN0012110
12111,2231,1159,20240618,Debit,UPI,315845.17,3983447.91,Utilities,Failed,TXN0012111
12112,2976,1704,20241225,Credit,Net Banking,26087.17,2188296.66,Salary,Completed,TXN0012112
12113,3217,1887,20230318,Credit,Net Banking,3810.9,1936575.61,Medical,Completed,TXN0012113
12114,2734,1528,20230726,Debit,Net Banking,787097.84,4997285.27,Food,Completed,TXN0012114
12115,2526,1377,20230528,Credit,UPI,422270.92,616930.2,Utilities,Completed,TXN0012115
12116,2379,1269,20240724,Credit,ATM,1966814.14,3361584.42,B2B Payment,Completed,TXN0012116
12117,2572,1409,20230328,Credit,Branch,4887810.17,2782278.11,B2B Payment,Completed,TXN0012117
12118,2745,1535,20230103,Transfer,Branch,246214.93,3461003.77,Travel,Completed,TXN0012118
12119,2574,1410,20230416,Debit,Branch,48214.07,3244672.34,Medical,Failed,TXN0012119
12120,2673,1483,20230301,Debit,ATM,42752.56,2740311.2,Vendor Pay,Completed,TXN0012120
12121,2850,1612,20240408,Credit,Mobile,853953.54,3348784.77,Vendor Pay,Reversed,TXN0012121
12122,2130,1094,20240807,Transfer,Branch,1368756.89,255930.4,Shopping,Completed,TXN0012122
12123,3042,1755,20230129,Credit,Branch,1923897.62,743837.73,Insurance,Completed,TXN0012123
12124,2675,1485,20241203,Credit,ATM,1421492.51,3089250.31,Salary,Completed,TXN0012124
12125,2957,1691,20240926,Transfer,Net Banking,760725.05,3122227.12,EMI,Completed,TXN0012125
12126,2926,1664,20241121,Credit,Mobile,64180.37,4340912.43,Investment,Completed,TXN0012126
12127,3218,1888,20231113,Debit,ATM,186343.34,1918505.68,Insurance,Completed,TXN0012127
12128,3075,1782,20241116,Credit,Branch,155014.71,2022913.23,Shopping,Completed,TXN0012128
12129,3018,1737,20240327,Debit,Mobile,9745.11,4490458.52,Cash,Completed,TXN0012129
12130,3098,1800,20240330,Credit,Net Banking,1496039.27,3857460.47,Insurance,Completed,TXN0012130
12131,2545,1389,20241123,Transfer,Branch,83829.53,1601832.95,Dividend,Completed,TXN0012131
12132,3137,1828,20231105,Credit,Branch,80093.89,2605303.98,EMI,Completed,TXN0012132
12133,2736,1529,20231009,Debit,UPI,270814.53,292502.03,Food,Completed,TXN0012133
12134,2716,1516,20230625,Debit,Branch,67547.12,2221599.39,B2B Payment,Completed,TXN0012134
12135,2807,1579,20230803,Debit,Mobile,76602.84,1587372.32,Dividend,Completed,TXN0012135
12136,2158,1112,20230430,Debit,Branch,1826535.9,2590872.83,Travel,Completed,TXN0012136
12137,2102,1073,20240225,Credit,UPI,312650.27,3341891.87,Medical,Completed,TXN0012137
12138,2325,1228,20230320,Debit,UPI,41498.96,2500900.41,Cash,Completed,TXN0012138
12139,2938,1675,20241212,Debit,Mobile,3496581.86,4257255.64,Salary,Completed,TXN0012139
12140,2058,1041,20230601,Credit,Net Banking,26837.37,1731480.76,Dividend,Completed,TXN0012140
12141,2197,1138,20231209,Transfer,Mobile,282391.49,820662.94,EMI,Completed,TXN0012141
12142,2691,1496,20240916,Debit,Branch,4283939.32,4022022.7,Dividend,Reversed,TXN0012142
12143,2372,1262,20240402,Debit,Branch,1543968.33,2919789.16,Dividend,Failed,TXN0012143
12144,2688,1494,20241129,Credit,ATM,8520.1,2149470.59,Dividend,Completed,TXN0012144
12145,2482,1345,20231005,Debit,ATM,1261914.78,4485381.71,Investment,Completed,TXN0012145
12146,3182,1860,20240926,Transfer,UPI,3280359.58,2275525.12,Maintenance,Completed,TXN0012146
12147,2672,1482,20231028,Debit,UPI,26169.25,2260143.5,B2B Payment,Reversed,TXN0012147
12148,2346,1242,20230105,Debit,UPI,1856098.53,681826.75,EMI,Reversed,TXN0012148
12149,2314,1219,20230104,Credit,UPI,43778.94,3477202.04,Vendor Pay,Completed,TXN0012149
12150,2092,1066,20230915,Debit,ATM,2628069.2,137049.6,Utilities,Completed,TXN0012150
12151,3184,1862,20231029,Credit,ATM,222527.51,3941830.58,Vendor Pay,Completed,TXN0012151
12152,2101,1072,20240224,Credit,Net Banking,14042.26,662432.22,Cash,Completed,TXN0012152
12153,2089,1064,20230129,Credit,Mobile,61522.27,2592781.79,Food,Completed,TXN0012153
12154,2339,1238,20240123,Debit,ATM,45226.31,4619092.04,Cash,Completed,TXN0012154
12155,2314,1219,20241122,Debit,Net Banking,7206.88,2069867.99,Insurance,Completed,TXN0012155
12156,2430,1306,20231227,Debit,Branch,80080.17,526594.05,Insurance,Completed,TXN0012156
12157,2777,1557,20240518,Credit,ATM,55981.27,2441861.9,Travel,Completed,TXN0012157
12158,2566,1405,20230321,Debit,Mobile,726097.85,4308968.72,Vendor Pay,Completed,TXN0012158
12159,2541,1386,20231229,Debit,Mobile,8450.53,4650531.43,Utilities,Completed,TXN0012159
12160,2788,1565,20231213,Debit,ATM,1833996.89,2617034.57,Maintenance,Completed,TXN0012160
12161,2835,1599,20231120,Credit,UPI,27614.63,2947070.44,Medical,Completed,TXN0012161
12162,3072,1780,20230629,Credit,ATM,496897.12,4203652.58,B2B Payment,Completed,TXN0012162
12163,2054,1037,20230607,Debit,Branch,67149.96,4198835.67,Utilities,Completed,TXN0012163
12164,2773,1554,20230404,Credit,ATM,21356.01,797551.06,Salary,Completed,TXN0012164
12165,2618,1443,20240619,Debit,Mobile,80852.49,2213127.31,Food,Completed,TXN0012165
12166,2781,1559,20230520,Debit,UPI,70391.13,3889202.07,Utilities,Completed,TXN0012166
12167,2756,1542,20240123,Fee,ATM,341609.29,2529589.03,Dividend,Completed,TXN0012167
12168,2330,1232,20240324,Fee,Branch,40966.64,3329524.57,Cash,Completed,TXN0012168
12169,2386,1273,20241013,Credit,Net Banking,24650.43,4453646.59,Utilities,Completed,TXN0012169
12170,2929,1666,20240408,Credit,Branch,6065.5,1653627.7,Vendor Pay,Completed,TXN0012170
12171,2999,1723,20230812,Debit,ATM,1563100.81,1103911.17,Insurance,Completed,TXN0012171
12172,2185,1130,20240717,Debit,Net Banking,1849422.73,114203.32,Medical,Completed,TXN0012172
12173,2371,1261,20230606,Debit,Mobile,29390.2,2053312.38,EMI,Completed,TXN0012173
12174,2993,1718,20240815,Credit,Net Banking,65099.28,1466565.24,Shopping,Completed,TXN0012174
12175,2797,1572,20240104,Credit,Net Banking,63944.37,4321270.21,Investment,Completed,TXN0012175
12176,2659,1472,20240624,Debit,Mobile,1962556.82,51785.86,B2B Payment,Completed,TXN0012176
12177,2383,1271,20240526,Credit,ATM,415454.02,892400.72,Food,Completed,TXN0012177
12178,2980,1707,20231018,Credit,Mobile,189079.65,2326759.5,Medical,Completed,TXN0012178
12179,2017,1011,20230615,Debit,UPI,26546.15,1564615.92,Food,Completed,TXN0012179
12180,3185,1863,20230613,Debit,Branch,49074.88,121123.2,Maintenance,Completed,TXN0012180
12181,2304,1212,20230329,Debit,Branch,22926.2,4776120.8,EMI,Completed,TXN0012181
12182,2984,1711,20230905,Credit,UPI,259423.54,4335858.6,Investment,Completed,TXN0012182
12183,2328,1230,20231231,Debit,UPI,5807.43,4455571.52,Maintenance,Completed,TXN0012183
12184,2109,1078,20240707,Credit,Branch,36914.54,1093079.88,Dividend,Completed,TXN0012184
12185,3137,1828,20231130,Debit,Branch,13365.39,3280029.2,Dividend,Completed,TXN0012185
12186,3080,1786,20230314,Fee,Net Banking,1892490.19,2158035.5,EMI,Completed,TXN0012186
12187,2989,1714,20231228,Fee,Mobile,292806.06,3058415.44,Vendor Pay,Reversed,TXN0012187
12188,2040,1027,20231128,Transfer,ATM,1392241.42,1934226.74,EMI,Completed,TXN0012188
12189,2118,1085,20230428,Debit,Mobile,87595.5,4785389.87,B2B Payment,Failed,TXN0012189
12190,2798,1573,20241001,Debit,ATM,351045.83,655776.31,Food,Completed,TXN0012190
12191,2524,1376,20230305,Transfer,UPI,1308213.57,2503617.71,Travel,Completed,TXN0012191
12192,2565,1404,20230409,Transfer,UPI,63100.66,925685.21,B2B Payment,Completed,TXN0012192
12193,2539,1384,20231030,Credit,Mobile,15319.31,4019351.27,Salary,Completed,TXN0012193
12194,2945,1681,20240429,Credit,UPI,4420368.75,2316683.79,Salary,Completed,TXN0012194
12195,3089,1794,20231104,Fee,ATM,82342.16,1812518.04,Food,Completed,TXN0012195
12196,3024,1741,20230622,Credit,Mobile,87866.31,1429368.69,Medical,Completed,TXN0012196
12197,2832,1597,20240322,Debit,Branch,296419.77,452180.65,Travel,Completed,TXN0012197
12198,3157,1843,20240106,Credit,ATM,739484.72,2858798.95,EMI,Completed,TXN0012198
12199,3002,1725,20231017,Transfer,Net Banking,311735.43,1265150.4,Utilities,Completed,TXN0012199
12200,2935,1672,20230607,Debit,Net Banking,1312.03,2768887.15,EMI,Completed,TXN0012200
12201,3099,1801,20230728,Credit,ATM,26567.62,2512195.21,Vendor Pay,Completed,TXN0012201
12202,2298,1207,20240907,Credit,UPI,43524.33,880327.29,Dividend,Completed,TXN0012202
12203,2596,1426,20230710,Credit,Mobile,1647803.8,580756.71,Shopping,Completed,TXN0012203
12204,3087,1792,20240926,Debit,ATM,1029876.55,4969666.23,Salary,Completed,TXN0012204
12205,2844,1607,20240727,Debit,UPI,2675648.32,3012106.93,Maintenance,Completed,TXN0012205
12206,2753,1541,20240815,Debit,Net Banking,30550.85,1802957.64,Cash,Completed,TXN0012206
12207,2817,1587,20241123,Credit,UPI,276891.7,771244.86,Insurance,Completed,TXN0012207
12208,2461,1329,20240729,Credit,ATM,9862.97,4795545.86,Cash,Completed,TXN0012208
12209,3212,1884,20240515,Debit,Mobile,97393.02,3557912.58,Medical,Reversed,TXN0012209
12210,2691,1496,20230112,Transfer,ATM,3484830.27,4509663.3,Shopping,Completed,TXN0012210
12211,2721,1519,20231025,Debit,Branch,11645.44,3611162.64,Travel,Completed,TXN0012211
12212,3074,1782,20231006,Fee,Mobile,304368.18,2149856.79,Dividend,Completed,TXN0012212
12213,2740,1532,20240205,Debit,Net Banking,2323531.52,3755894.87,Utilities,Completed,TXN0012213
12214,3209,1881,20230605,Debit,Net Banking,3803922.93,1045628.87,Investment,Completed,TXN0012214
12215,2289,1201,20241019,Credit,Branch,9735.79,4862126.64,Insurance,Completed,TXN0012215
12216,3083,1788,20231120,Credit,Net Banking,4885113.35,4855251.21,Cash,Completed,TXN0012216
12217,2820,1588,20230730,Debit,Net Banking,1745810.36,114526.86,Vendor Pay,Completed,TXN0012217
12218,2404,1288,20240903,Transfer,Net Banking,40022.7,3023375.66,Food,Completed,TXN0012218
12219,3079,1785,20230812,Credit,Branch,34053.53,541366.66,Insurance,Completed,TXN0012219
12220,3152,1839,20230128,Credit,Branch,27797.65,243732.28,Investment,Completed,TXN0012220
12221,2268,1187,20231102,Debit,Branch,80008.6,2031697.83,Maintenance,Completed,TXN0012221
12222,2424,1301,20241213,Credit,UPI,55429.91,3115633.07,Insurance,Completed,TXN0012222
12223,2669,1480,20240906,Credit,UPI,49542.31,711561.05,Food,Failed,TXN0012223
12224,2774,1555,20241203,Debit,Mobile,1498254.32,1780997.54,Food,Completed,TXN0012224
12225,2883,1636,20240812,Fee,Branch,96403.6,4596770.2,Maintenance,Completed,TXN0012225
12226,3094,1797,20240314,Credit,UPI,456260.31,2739472.85,Dividend,Completed,TXN0012226
12227,3234,1900,20230529,Fee,UPI,2190.9,1291229.99,Cash,Completed,TXN0012227
12228,2629,1450,20240615,Debit,Net Banking,89909.31,1368076.66,Investment,Completed,TXN0012228
12229,3009,1729,20230411,Debit,Net Banking,388027.49,652216.81,Investment,Completed,TXN0012229
12230,2656,1469,20231220,Transfer,UPI,44505.36,1998779.62,Shopping,Completed,TXN0012230
12231,2732,1526,20230105,Credit,Branch,3771553.94,1347504.42,Travel,Completed,TXN0012231
12232,2628,1450,20240711,Debit,Mobile,71278.26,3515534.69,Shopping,Completed,TXN0012232
12233,2770,1552,20230502,Debit,Net Banking,91784.58,4298878.54,Investment,Completed,TXN0012233
12234,2736,1529,20240214,Credit,Branch,3935201.11,1709133.89,Medical,Completed,TXN0012234
12235,2546,1389,20230922,Debit,Net Banking,50327.23,1234746.13,Maintenance,Completed,TXN0012235
12236,3193,1870,20240526,Credit,Mobile,80792.0,992824.58,Travel,Completed,TXN0012236
12237,2903,1648,20231015,Fee,UPI,35740.15,2051946.86,Investment,Completed,TXN0012237
12238,2337,1237,20230330,Debit,Net Banking,1304881.24,689196.41,Dividend,Completed,TXN0012238
12239,2323,1226,20240824,Credit,Mobile,68855.41,3452637.24,Insurance,Completed,TXN0012239
12240,3079,1785,20230801,Debit,UPI,131241.95,1838884.88,Travel,Completed,TXN0012240
12241,2830,1595,20241126,Credit,Branch,490323.34,2927799.35,B2B Payment,Completed,TXN0012241
12242,3015,1734,20240221,Credit,Mobile,35910.23,568396.33,Cash,Completed,TXN0012242
12243,2983,1710,20230120,Debit,UPI,63022.28,2810302.62,Cash,Completed,TXN0012243
12244,2676,1486,20230204,Debit,Net Banking,102905.86,2435583.89,EMI,Completed,TXN0012244
12245,2940,1677,20241227,Debit,ATM,305080.54,1777641.91,B2B Payment,Completed,TXN0012245
12246,2556,1397,20240812,Debit,ATM,83613.03,4904877.0,Travel,Completed,TXN0012246
12247,3185,1863,20240321,Debit,Mobile,17271.33,39754.3,Salary,Completed,TXN0012247
12248,3048,1761,20241025,Fee,ATM,1427420.36,2305325.43,Insurance,Completed,TXN0012248
12249,2989,1714,20240822,Debit,Mobile,343595.79,4080757.3,Medical,Completed,TXN0012249
12250,2333,1234,20240308,Debit,UPI,60800.92,3592441.06,Insurance,Failed,TXN0012250
12251,3196,1873,20230224,Debit,Branch,956990.45,4829812.75,Shopping,Completed,TXN0012251
12252,3011,1730,20241013,Credit,Net Banking,40801.05,375386.18,Medical,Completed,TXN0012252
12253,3203,1877,20240802,Debit,Mobile,225231.27,4605087.39,B2B Payment,Completed,TXN0012253
12254,2999,1723,20231117,Credit,ATM,1584992.18,4435105.74,Maintenance,Completed,TXN0012254
12255,2314,1219,20230623,Credit,Net Banking,71437.71,4297366.9,Insurance,Completed,TXN0012255
12256,2793,1569,20241106,Debit,ATM,2131324.42,1629231.67,B2B Payment,Completed,TXN0012256
12257,3009,1729,20230409,Credit,Mobile,268473.22,650343.36,Medical,Completed,TXN0012257
12258,2093,1067,20230208,Credit,UPI,79144.41,1388698.55,Medical,Failed,TXN0012258
12259,2697,1500,20230429,Fee,Branch,472726.27,4665190.48,B2B Payment,Completed,TXN0012259
12260,3010,1730,20230416,Fee,UPI,24491.19,3791484.31,Dividend,Completed,TXN0012260
12261,2436,1311,20231106,Transfer,Net Banking,21682.13,3658614.34,Travel,Completed,TXN0012261
12262,2782,1560,20241228,Debit,Net Banking,99998.89,3345857.74,B2B Payment,Completed,TXN0012262
12263,3181,1859,20240414,Debit,Net Banking,1142619.09,4436893.16,Insurance,Completed,TXN0012263
12264,2355,1249,20231209,Transfer,ATM,9111.34,3249357.24,Travel,Completed,TXN0012264
12265,2046,1032,20230619,Debit,UPI,97173.12,302953.67,Investment,Completed,TXN0012265
12266,2591,1422,20230601,Credit,Mobile,457070.98,4218094.31,Maintenance,Reversed,TXN0012266
12267,3166,1849,20240415,Debit,Mobile,40549.85,4126545.93,Maintenance,Completed,TXN0012267
12268,2158,1112,20230115,Debit,Net Banking,68771.22,3785307.27,EMI,Completed,TXN0012268
12269,2032,1022,20230217,Credit,Net Banking,269689.82,304792.92,Insurance,Completed,TXN0012269
12270,3038,1751,20241222,Credit,UPI,1201501.52,183885.69,Travel,Completed,TXN0012270
12271,3061,1771,20240807,Fee,UPI,507427.83,2523530.62,EMI,Completed,TXN0012271
12272,2986,1712,20240518,Credit,UPI,44305.68,2047420.58,Insurance,Completed,TXN0012272
12273,2588,1420,20230302,Transfer,Mobile,343134.86,1345838.23,Vendor Pay,Completed,TXN0012273
12274,2632,1453,20240313,Credit,Mobile,67859.68,449971.46,EMI,Completed,TXN0012274
12275,2715,1515,20240402,Fee,Mobile,259237.7,2887396.54,Salary,Completed,TXN0012275
12276,3135,1826,20230718,Debit,ATM,3798500.62,305989.61,Investment,Reversed,TXN0012276
12277,2569,1407,20230301,Debit,Net Banking,66498.57,4520238.84,Vendor Pay,Completed,TXN0012277
12278,2533,1381,20230817,Debit,UPI,91096.79,3794923.65,Dividend,Completed,TXN0012278
12279,3154,1840,20230210,Credit,ATM,1741555.83,2163970.0,Vendor Pay,Completed,TXN0012279
12280,2221,1153,20240421,Debit,Net Banking,37125.55,626596.76,Medical,Completed,TXN0012280
12281,2688,1494,20230305,Credit,Mobile,84135.95,4398824.7,Investment,Completed,TXN0012281
12282,3080,1786,20240906,Transfer,ATM,766414.73,2172943.09,Cash,Reversed,TXN0012282
12283,2190,1133,20240629,Transfer,Net Banking,16354.42,4732396.15,Maintenance,Completed,TXN0012283
12284,2207,1144,20240524,Credit,ATM,1751391.1,2899070.63,Shopping,Completed,TXN0012284
12285,3139,1830,20240427,Credit,Branch,23314.7,3464938.83,B2B Payment,Completed,TXN0012285
12286,2306,1213,20230204,Debit,Net Banking,1608.48,988370.88,Cash,Failed,TXN0012286
12287,2290,1202,20241009,Credit,UPI,21448.94,1405372.87,Investment,Completed,TXN0012287
12288,2118,1085,20240104,Credit,UPI,62780.72,64193.92,Dividend,Completed,TXN0012288
12289,2147,1104,20241204,Credit,Net Banking,1901481.24,2857262.82,Investment,Completed,TXN0012289
12290,2932,1669,20231030,Debit,Mobile,31062.74,3639804.19,Medical,Completed,TXN0012290
12291,2527,1377,20241112,Credit,ATM,953956.49,3343917.39,Investment,Completed,TXN0012291
12292,2463,1331,20230529,Credit,Net Banking,115145.12,4848640.37,EMI,Completed,TXN0012292
12293,2757,1543,20240923,Debit,ATM,1076037.41,2780907.28,Insurance,Completed,TXN0012293
12294,2056,1039,20240909,Credit,UPI,2396870.62,4581533.47,Insurance,Completed,TXN0012294
